id,text
p26-l12_20250404-160139,"{""id"": ""p26-l12_20250404-160139"", ""address"": ""Đường Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh"", ""area"": 18.0, ""price"": 3.9, ""describe"": ""Vị trí: Nam Kỳ Khởi Nghĩa, Q3.\n\n+ Hỗ trợ lên tới 500k vận chuyển.\n+ Thuận tiện di chuyển các quận 1 - 10 - PN - BT.\n\n+ Mới khai trương có sẵn máy lạnh\n+ Giờ giấc tự do, không chung chủ.\n+ Có bãi để xe, giặt sấy miễn phí.\n+ Khu dân trí cao, an ninh.\n\nLiên hệ: Đồng (zalo/call) tư vấn miễn phí coi liền 24/7.""}"
p26-l14_20250404-160139,"{""id"": ""p26-l14_20250404-160139"", ""address"": ""Đường Trần Quang Diệu, Phường 14, Quận 3, Tp Hồ Chí Minh"", ""area"": 15.0, ""price"": 3.8, ""describe"": ""Khai Trương Căn Hộ Dịch Vụ Quận 3\n\nVị trí : Trần Quang Diệu _ Quận 3\n\nNgay gần Chợ Nguyễn Văn Trỗi , Cầu Lê Văn Sỹ, Bờ Kè Trường Sa ,,, tiện di chuyển 1-3-10-Tân Bình - Phú Nhuận.\n\n+ Khu dân trí cao, siêu yên tĩnh\n+ Giờ giấc tự do\n+ Không chung chủ\n+ Có khu giặt sấy miễn phí.\n+ Cho nuôi pet ( cam kết vệ sinh )\n+ Full nội thất, đa dạng về giáđể moi người lựa chọn.\n\nCam Kết Hình Sao Ngoài Vậy _ Hỗ Trợ Vận Chuyển Lên Tới 300k\n\n☎️Liên hệ :Đồng (zalo/call) ưu tiên gọi liền, hỗ trợ 24/7""}"
p26-l9_20250404-160139,"{""id"": ""p26-l9_20250404-160139"", ""address"": ""Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.5, ""describe"": ""CĂN HỘ DUPLEX FULL NỘI THẤT CỬA SỔ SIÊU SANG GIÁ CHỈ TỪ 4TRX\n\nLÂM VĂN BỀN, QUẬN 7\n\n- Qua Tài Chính - Marketing 5 phút đi bộ\n- Thuận tiện di chuyển qua Quận 1, 4\n- Xung quanh nhộn nhịp, gần siêu thị, chợ\n- Cách đại học Tôn Đức Thắng, NTT chỉ vài phút\n- Khu vực an ninh, dân trí cực cao\n- Xung quanh nhiều khu vui chơi ăn uống sầm uất\n\n✨Tiện ích\n \n- Cửa sổ lớn siêu thoáng\n- Full nội thất mới 100%\n- Giờ giấc tự do, ra vào vân tay\n- Có hầm để xe rộng\n- Có máy giặt sấy trong toà nhà\n- Hệ thống pccc đạt chuẩn\n\nHỗ trợ giá 4tr3 tháng đầu tiên cho khách check in trong tháng 8\n\n𝐇𝐢𝐟𝐫𝐢𝐞𝐧𝐝𝐳 𝐡𝐨̂̃ 𝐭𝐫𝐨̛̣ 𝐜𝐨̣𝐜 \n\n - Hoàng để được tư vấn và hỗ trợ xem phòng""}"
p27-l10_20250404-160139,"{""id"": ""p27-l10_20250404-160139"", ""address"": ""Đường Nguyễn Thông, Phường 9, Quận 3, Tp Hồ Chí Minh"", ""area"": 23.0, ""price"": 4.0, ""describe"": ""♦️Địa chỉ: gần vòng xoay Dân Chủ, ga Sài Gòn, thuận tiện đi ra bờ kè Hoàng Sa và các quận lân cận\n\n❗️Thêm nội thất + 500K\n\nDạng studio cửa sổ\nNội thất cơ bản\nThang máy\nHầm xe\n\nVị trí trung tâm dễ dàng di chuyển\nGiờ giấc tự do, không chung chủ\nKhu vực an ninh, đạt chuẩn PCCC\nCác phòng đa dạng về diện tích và giá để mọi người lựa chọn \n--------------------\nLiên hệ Hoàng Huy hỗ trợ tư vấn \nTìm phòng trọ, căn hộ Duplex, Studio, 1PN, 2PN""}"
p27-l15_20250404-160139,"{""id"": ""p27-l15_20250404-160139"", ""address"": ""Đường Bắc Hải, Phường 14, Quận 10, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 5.9, ""describe"": ""Siêu Phẩm Studio Ban công Trống sẵn\n- Full nội thất \n- Không chung chủ\n- ra vào khoá vân tay , an ninh 24/24\n- liền kề Q10, di chuyển thuận tiện các quận trung tâm\n- Giá 6.4 Giảm 500k/ tháng đầu tiên còn 5tr9""}"
p27-l16_20250404-160139,"{""id"": ""p27-l16_20250404-160139"", ""address"": ""Đường Nguyễn Thị Kiểu, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh"", ""area"": 35.0, ""price"": 3.4, ""describe"": ""Trống phòng chưa qua sử dụng\n\n- Công khai: 3tr4 - 3tr6 \n\n• Phòng mới chưa qua sử dụng\n• Toà nhà thang máy\n• Đường ô tô\n• Giờ giấc tự do\n• Ra vào vân tay\n• Có bảo vệ\n\nĐịa chỉ: 41 Nguyễn Thị Kiểu, Phường Tân Thới Hiệp, Quận 12\n\n- Tiện di chuyển qua Công Viên Phần Mềm, Quang Trung, Đại học Bách Khoa TP.HCM, Đại học Khoa học Tự nhiên TP.HCM, Đại học FPT, Cao đẳng FPT Polytechnic, Đại học Công nghệ Thông tin, Cao đẳng Viễn Đông, Đại Học Giao thông Vận Tải, Đại Học Lao Động Xã Hội, Đường Quang Trung, Đường Phan Văn Hớn, Đường Lê Thị Riêng, Đường Nguyễn Văn Quá, Đường Tô Ký, Đường Cầu Vượt Ngã 3 An Sương, Nguyễn Ảnh Thủ,....\n\n☎️Liên hệ sdt/zalo bên dưới""}"
p27-l17_20250404-160139,"{""id"": ""p27-l17_20250404-160139"", ""address"": ""CMT8 , Phường 15, Quận 10, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.7, ""describe"": ""CHO THUÊ CĂN HỘ DỊCH VỤ CÁCH MẠNG THÁNG TÁM - FULL NỘI THẤT, CÓ CỬA SỔ THOÁNG MÁT,\n\nVị trí: CÁCH MẠNG THÁNG TÁM - Giáp QUẬN 10,\n\n✅Đầy đủ nội thất\n\n✅Bãi xe trong nhà\n\n✅Giờ giấc tự do, không chung chủ\n \n✅ Full nội thất mới 100% \n\n✅ Cửa sổ thoáng mát\n\n Giảm 300k / tháng đầu còn 4tr7""}"
p27-l1_20250404-160139,"{""id"": ""p27-l1_20250404-160139"", ""address"": ""Cầu Nguyễn Văn Cừ, Phường 1, Quận 4, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 5.0, ""describe"": ""Giá chỉ từ:\n 5.5O0.000 (phòng studio ảnh sau) (ko nội thất -500k)\n\n 6.0O0.000 (phòng gác ban công ảnh đầu)\n\nVị trí: gần cầu Nguyễn Văn Cừ Q4 - Dương Bá Trạc Q8\n\nGần trung tâm nhiều tiện ích\nRa vào vân tay Giờ giấc tự do \nAn ninh cao 24/7 \nKhông chung chủ\nHỗ trợ qua xem và giữ phòng\n\nƯu đãi giảm 300k khi thuê phòng bất kì qua tin này""}"
p27-l2_20250404-160139,"{""id"": ""p27-l2_20250404-160139"", ""address"": ""Đường Hồng Bàng, Phường 12, Quận 5, Tp Hồ Chí Minh"", ""area"": 35.0, ""price"": 4.2, ""describe"": ""Giá chỉ từ: 4.200.00O\n\nVị trí: Hoàng Lê Kha Q6 gần Hồng Bàng Q5\n\nGần trung tâm nhiều tiện ích\nRa vào vân tay Giờ giấc tự do \nAn ninh cao 24/7 \nKhông chung chủ\nHỗ trợ qua xem và giữ phòng\n\nLH ngay xem phòng""}"
p27-l4_20250404-160139,"{""id"": ""p27-l4_20250404-160139"", ""address"": ""Đường Hòa Bình, Phường 3, Quận 11, Tp Hồ Chí Minh"", ""area"": 35.0, ""price"": 3.1, ""describe"": ""PHÒNG TRỌ GIÁ RẺ GÁC CAO CHÀO ĐÓN TÂN SINH VIÊN 2K6 NGAY ĐẠI HỌC VĂN HIẾN - CÔNG VIÊN ĐẦM SEN \n\nVị Trí: Hoà Bình - Luỹ Bán Bích\n• Ngay kế Công Viên Đầm Sen\n• Giáp Quận 6, Quận 11, Quận 8,…\nTiện ích:\n• Giờ giấc tự do\n• Không chung chủ\n• Bãi giữ xe rộng rãi , thoáng mát\n• Không giới hạn người ở\n• Có thể nuôi thú cưng\n• Có bảo vệ 24/7\nPhí dịch vụ:\n• Điện 4000k/kwh\n• Nước 100k/ người\n• Xe 100k/ chiếc\n• Dịch vụ 100k/ phòng\nLIÊN HỆ NGAY SỐ ĐIỆN THOẠI BÊN DƯỚI ĐỂ ĐƯỢC HỖ TRỢ TƯ VẤN XEM PHÒNG VÀ TÌM PHÒNG THEO YÊU CẦU HOÀN TOÀN MIỄN PHÍ.""}"
p28-l13_20250404-160139,"{""id"": ""p28-l13_20250404-160139"", ""address"": ""324, Đường Lý Thường Kiệt, Phường 14, Quận 10, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 4.9, ""describe"": ""Thông tin phòng trọ:\n- Diện tích: 30mét vuông\n- Giá thuê: 4tr9/tháng\n- Thời gian thuê: 6 tháng - 12 tháng\n......\nTiện nghi:\n- Nội thất: Giường, tủ lạnh, tủ quần áo âm tường, điều hòa.\n- Nhà vệ sinh: Phòng có nhà vệ sinh riêng sạch sẽ và có vòi sen, bồn cầu, gương.\n- Internet: Kết nối Wi-Fi miễn phí, tốc độ cao.\n- Bếp Riêng: Mỗi phòng đều có 1 kệ bếp riêng có bồn rửa chén.\n- Đỗ xe: Có chỗ để xe an toàn cho xe máy.\n........\nVị trí:\n- Gần các đại học (UEH- KINH TẾ HCM, BÁCH KHOA,...), trung tâm thương mại LOTTE MART Q.10\n- Giao thông thuận tiện, dễ dàng di chuyển đến các quận lân cận Quận 5- Quận 3\n.......\n Lưu ý:\n- Hợp đồng: Ký hợp đồng rõ ràng, không tăng suốt hợp đồng.\n- Thời gian xem phòng: Liên hệ trước để đặt lịch xem phòng.\n.......\nLiên hệ:\nĐể biết thêm thông tin hoặc đặt lịch xem phòng, vui lòng liên hệ:\nCall/Mess/Zalo\n.......\nMình rất hân hạnh được phục vụ và chào đón bạn đến với không gian sống thoải mái và tiện nghi!""}"
p28-l18_20250404-160139,"{""id"": ""p28-l18_20250404-160139"", ""address"": ""Đường Đặng Dung, Phường Tân Định, Quận 1, Tp Hồ Chí Minh"", ""area"": 35.0, ""price"": 5.9, ""describe"": ""Thông tin tổng quang về căn hộ:\n\n+ Được trang bị đầy đủ nội thất.\n+ Tòa nhà, Ra vào vân tay, thẻ từ ngoài cổng, bãi xe rộng rãi, khu tri thức, toà nhà an ninh, yên tĩnh.\n+ Chi phí phát sinh: Điện, Nước, Dịch vụ (vệ sinh khu vực chung, wifi, rác vv).\n+ Tình trạng phòng: Mới.\n+ Giờ giấc tự do, không chung chủ.\n+ Vị trí trung tâm thuận tiện đi lại, Gần Siêu thị, chợ, cửa hàng tiện lợi.\n\nEm còn tư vấn theo nhu cầu của anh/chị khắp các quận TP. HCM.\n+ Dài hạn, Ngắn hạn ở khu vực Q1, Q2, Q3, Q4, Bình Thạnh, Phú Nhuận""}"
p29-l5_20250404-160805,"{""id"": ""p29-l5_20250404-160805"", ""address"": ""Đường Bắc Hải, Phường 14, Quận 10, Tp Hồ Chí Minh"", ""area"": 70.0, ""price"": 0.8, ""describe"": ""Khai Trương KTX mới 100%\nKTX dành cho sinh viên/người đi làm\n800.000 - 1.250.000vnd bao phí (Điện, nước, Wifi, nước uống, rác)\n\nThang máy, giờ giấc tự do\nMáy lạnh 24/7\nDọn vệ sinh 2 lần/tuần\nTrống sẵn có thể check in ngay\nGần ĐH Hoa Sen - Bách Khoa - Nhà Thi Đấu Phú Thọ - Đầm Sen\n\n: *** - Hòa quản lý (Call/Zalo)""}"
p3-l13_20250404-155959,"{""id"": ""p3-l13_20250404-155959"", ""address"": ""Hẻm 1506 Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 3.9, ""describe"": ""1506 Huỳnh Tấn Phát, Phú Mỹ, Quận 7\nTrường Đại Học: PPU, TDTU, RMIT, UFM, NTTU,....\nGần LOTTE, VIVO, CRESCENT MALL,...\n\nTrục giữa: 3.7-4.0\nCửa sổ: 4.3\n\nTiện ích\nFull nội thất từ a-z\nToà thang máy\nHầm xe bảo vệ 24/7\nGiờ giấc tự do\nTrang bị pccc mới nhất\n\nHỗ trợ CHDV, STUDIO, DUFLEX, CHUNG CƯ khu vực HCM \n Call/Zalo: Trinh để được hỗ trợ xem phòng miễn phí""}"
p3-l2_20250404-155959,"{""id"": ""p3-l2_20250404-155959"", ""address"": ""Đường Hai Bà Trưng, Phường Tân Định, Quận 1, Tp Hồ Chí Minh"", ""area"": 35.0, ""price"": 6.0, ""describe"": ""🆕🆗🆙 Phòng 35m² đầy đủ nội thất gần chợ Tân Định Quận 1\n Bà Lê Chân - Trần Quang Khải - Hai Bà Trưng Quận 1 giáp Quận 3\n Dạng phòng: Studio\n\n️ Giá phòng chỉ từ 6tr - 7tr\n\n Thiết kế sang trọng, hiện đại, nội thất đầy đủ chỉ việc xách vali đến ở.\n Vị trí thuận tiện di chuyển các quận trung tâm.\n Nội khu an ninh, yên tĩnh.\n Gần siêu thị, cửa hàng tiện lợi, bệnh viện, trường ĐH,...\n Giờ giấc tự do, không chung chủ\n\n✅ Ngoài ra, còn hệ thống phòng trọ - căn hộ mini - căn hộ dịch vụ đa dạng giá, đa dạng kiểu phòng Studio - Balcony - 1PN - 2PN - Duplex phù hợp với mọi yêu cầu của khách hàng.\n\n Liên hệ ngay Mr.Việt(call/zalo) để được Tư vấn và Coi phòng miễn phí đến khi khách hàng hài lòng!""}"
p3-l3_20250404-155959,"{""id"": ""p3-l3_20250404-155959"", ""address"": ""Đường Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 2.5, ""describe"": ""Hơn 60 phòng sắp khai trương qua xem sớm để xem mã cửa sổ trời \nCó sẵn kệ bếp, wc thay mới 100% \nSạch sẽ an ninh""}"
p30-l10_20250404-160805,"{""id"": ""p30-l10_20250404-160805"", ""address"": ""Đường Thành Thái, Phường 12, Quận 10, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 5.2, ""describe"": ""THÀNH THÁI   - Quận 10\n5.200.000-6.500.000\n\n• Nhà Mới 100% \n• PCCC được kiểm định an toàn\n• Thuận tiên di chuyển các quận 1,3,10 và trung tâm\n\n☎️ Liên hệ trực tiếp""}"
p30-l14_20250404-160805,"{""id"": ""p30-l14_20250404-160805"", ""address"": ""Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh"", ""area"": 35.0, ""price"": 5.9, ""describe"": ""Địa chỉ: 7B Thành Thái, P.14, Quận 10 (gần ngay Cư Xá Đồng Tiến, sau chung cư River Park, Vạn Hạnh Mall <2km,...)\n\nPhòng đầy đủ nội thất, tòa nhà có thang máy, hầm xe, xe hơi tận nơi\nTòa nhà PCCC đầy đủ\n\nNgoài ra Nhân còn nhiều căn hộ dịch vụ - phòng cho thuê ngay trung tâm Quận 1 - 3 - 10\nLiên hệ ngay để được tư vấn thêm.\n\n-----------------------------------------------------------\n✨ THẬT HÌNH - THẬT GIÁ - THẬT THÀ""}"
p30-l15_20250404-160805,"{""id"": ""p30-l15_20250404-160805"", ""address"": ""Đường Hồng Bàng, Phường 9, Quận 6, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.05, ""describe"": ""Phòng tuỳ diện tích từ 4tr050\nỞ được 4 người\nĐường Minh Phụng, Quận 6 qua quận 5 chỉ 5p\n\nNội thất bao gồm: Máy lạnh, tủ lạnh, tủ quần áo, nệm\nGiờ giấc tự do, ra vào vân tay\nNhà xe rộng rãi\nThang máy\n\n#phongtrogiare\n#phongtrosinhvien\n#phongtroquan5\n#phongtroquan6""}"
p30-l16_20250404-160805,"{""id"": ""p30-l16_20250404-160805"", ""address"": ""Đường Phạm Văn Chí, Phường 10, Quận 6, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.5, ""describe"": ""Đường Phạm Văn Chí (thuận tiện qua q5)\n\nGiờ giấc tự do\nRa vào vân tay\nBan công thoáng mát\nCó máy giặt chung\n\nLiên hệ xem phòng ngay\n\n#phongtroquan6\n#phongtrogiare\n#phongtrochothue""}"
p30-l19_20250404-160805,"{""id"": ""p30-l19_20250404-160805"", ""address"": ""Đường Nguyễn Trãi, Phường Bến Thành, Quận 1, Tp Hồ Chí Minh"", ""area"": 28.0, ""price"": 5.0, ""describe"": ""Ngay Nguyễn Trãi F bến thành Q1 trống sẵn 8 phòng full nt giá chỉ từ 4,5-7\n\n- em có hỗ trợ tìm phòng theo yêu cầu tất cả các quận trong kv hcm giá từ 3-10  ai cần liên hệ em nhé \n*** ( Dũng )""}"
p30-l4_20250404-160805,"{""id"": ""p30-l4_20250404-160805"", ""address"": ""Đường Nguyễn Thị Thập, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.8, ""describe"": ""Căn hộ siêu xinh - full nội thất.\nStudio cửa sổ thoáng mát\n\nCó nhà xe, thang máy\nVị trí: Gần LOTTE, Crescent Mall, Phú Mỹ Hưng, TDTU, RMit\nPhòng cửa sổ đón ánh sáng tự nhiên.\nPhòng mới, rộng rãi thoáng mát.\nNội thất đầy đủ.\n\nGiờ giấc tự do, không chung chủ - ra vào vân tay.\nAn ninh - yên tĩnh.\n\nLH để xem và chốt nhanh kẻo hết.\nCall/zalo gặp Bảo Bảo HiFriendz.""}"
p30-l5_20250404-160805,"{""id"": ""p30-l5_20250404-160805"", ""address"": ""Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.4, ""describe"": ""Studio cửa sổ.  chỉ 4.x - 5x (tùy diện tích)\n\nVị trí: Nguyễn thị Thập, Quận 7. Gần Lê Văn Lương, Lâm Văn Bền. LOTTE Mark, TDTU, RMIT, UFM\nTiện di chuyển sang Quận 1, Quận 4, Quận 8.\n\nPhòng thoáng, full nội thất, sạch sẽ.\nGiờ tự do, không chung chủ.\nAn ninh, yên tĩnh.\nXung quanh nhiều tiện ích.\n\nLH để đc tư vấn thêm & xem phòng trực tiếp.\n(Bảo Bảo HiFriendz) có ZL""}"
p30-l6_20250404-160805,"{""id"": ""p30-l6_20250404-160805"", ""address"": ""Đường Vòng xoay Lê Đại Hành, Phường 14, Quận 10, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 3.5, ""describe"": ""Gần vòng xoay lê đại hành giáp Q10 Q11 \n( đường lạc long quân q11)\n\nGiờ tự do không chung chủ\nFree xe\n\nVị trí giáp Q5 Q10 Tân bình gần svd Phú thọ\n\nCòn 1 phòng lầu 1\n\nLh Hân xem ngay""}"
p31-l1_20250404-160805,"{""id"": ""p31-l1_20250404-160805"", ""address"": ""Đường Lê Văn Sỹ, Phường 10, Quận 3, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 5.8, ""describe"": ""Chính chủ xem phòng liên hệ trực tiếp\nĐiện 4k\nNước 100\nPdv 200\nFree 2xe""}"
p32-l13_20250404-160805,"{""id"": ""p32-l13_20250404-160805"", ""address"": ""Đường An Bình, Phường 5, Quận 5, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.8, ""describe"": ""Điện 4k/kwh\nNước 100k/ ng\nPhí dịch vụ 200k/ phòng\nXe : 100k/chiếc có bảo vệ 24/7\n\nNội thất gồm : \nKệ Bếp, tủ bếp lắp trên, điều hoà, tủ lạnh 180l, tủ bậc thang\nCOMBO NT 800k NHƯNG NAY GIẢM CHỈ CÒN 300k KHI CHỐT NHANH TRONG THÁNG\nLH NHANH ĐỂ NHẬN ƯU ĐÃI KHỦNG""}"
p33-l14_20250404-160805,"{""id"": ""p33-l14_20250404-160805"", ""address"": ""Đường Hồng Bàng, Phường 14, Quận 5, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.0, ""describe"": ""Tại nhánh rẽ đường Hồng Bàng Q5 Q6 \n\nNhà mới căm kết bàn giao như ảnh\n\nVị trí thuận tiện sang Q5 Q10 Q11 Bình Tân \n\nXung quanh nhiều hàng quán, tiện ích\n\nGiờ tự do không chung chủ\n\nNote : 4tr5 ban công cs\n4tr1 cs hành lang""}"
p33-l17_20250404-160805,"{""id"": ""p33-l17_20250404-160805"", ""address"": ""Đường Số 33, Phường 11, Quận 6, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 3.3, ""describe"": ""Trống sẵn lại 1 siêu sản phẩm gác cao full nội thất như hình \n\nNhà mặt tiền đường 8m 2 chiều / Không ồn ào / Ngay chợ / Bến xe / Vòng xoay phú lâm cách 100-500m\n\nNhà mới - Phòng mới đang hoàn thiện lại ở liền được\n\nKhông chung chủ - Giờ giấc tự do - ra vào vân tay\n\nMiễn phí sử dụng máy giặt và bãi đậu xe 2-3 chiếc\n\nỞ được 3-4 người""}"
p33-l4_20250404-160805,"{""id"": ""p33-l4_20250404-160805"", ""address"": ""Đường Nguyễn Ngọc Lộc, Phường 14, Quận 10, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 3.8, ""describe"": ""Bạn chán ghét sự ồn ào, phức tạp của nơi ở hiện tại?\nBạn muốn tìm một không gian sống mà xung quanh là những người hàng xóm văn minh?\nHãy đến với chúng tôi, chúng tôi sẽ đáp ứng vượt mong đợi bạn!\n======\n Đc: 44 Nguyễn Ngọc Lộc P.14, Q. 10\n Vị trí trung tâm Q.10, chỉ 10’ đi qua Tân Bình, Q.5, Q.1, Q.3\n Vị trí mặt tiền đường lớn, taxi đưa đón dễ dàng\n Bán kính 2km quanh nhà là Siêu thị, chợ, công viên, Rạp Phim, phòng Gym tiện cho mua sắm sinh hoạt, giải trí khi cần\n========\n- Nội thất đầy đủ như hình, chỉ việc đến ở\n- Hầm xe rộng\n- Sân thượng thoáng, khu giặc phơi rộng rãi\n- Bảo vệ 24/24, thân thiện nhiệt tình\n- Giờ giấc tự do, không chung chủ\n- Hệ thống an ninh đảm bảo 24/7\n- Hệ thống PCCC\n========\nChỉ 1 căn phòng như hình!\n Giá chỉ 3.800.000 tr/th\n☎☎☎Hãy gọi cho Ms. My để được TƯ VẤN MIỄN PHÍ và nhận ưu đãi nhé!!!""}"
p34-l17_20250404-160805,"{""id"": ""p34-l17_20250404-160805"", ""address"": ""Đường Ðiện Biên Phủ, Phường 10, Quận 10, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 3.5, ""describe"": ""Điện Biên Phủ - CMT8 Quận 10\nStudio 3củ5 - 3củ7 / Gác 3củ7 - 4củ\n* Phí sinh hoạt\n + điện :3.500\n + Nước : 16k/m3 \n + Phí dịch vụ ; 100k/phòng ( rác, wifi riêng từng phòng )\n + thẻ thang máy : 50k/thẻ \n + Xe : 150k/chiếc \n_ Nhà xe , 2 thang máy , bảo vệ , ko chung chủ , giờ giấc tự do \n_ Máy giặt chug , có sân phơi \n_ Nội thất : Máy lạnh , bàn bếp , Wifi riêng , wc riêng, gác \nCall/Zalo gặp Thiện xem phòng trực tiếp""}"
p35-l11_20250404-160805,"{""id"": ""p35-l11_20250404-160805"", ""address"": ""Hẻm 114 Ðề Thám, Phường Cầu Ông Lãnh, Quận 1, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 6.0, ""describe"": ""Giá 6tr5 đang giảm 3 tháng đầu 6tr ✨\n\nNgay Đại Học Văn Lan Cơ Sở1, cầu Ông Lãnh, hầm Thủ Thiêm...\nKhông chung chủ , ra vào vân tay\nCọc 1 tháng tiền nhà\nKhu giặt sấy chung""}"
p35-l2_20250404-160805,"{""id"": ""p35-l2_20250404-160805"", ""address"": ""Đường Lê Văn Sỹ, Phường 14, Quận 3, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 3.6, ""describe"": ""Phòng nằm tại đường lê văn sỹ,p1,quận tân bình\nPhòng sạch sẽ sẵn có thể ở ngay \nPhòng gần quận trung tâm thuận tiện qua lại q1,2,3,10…\n\nTIỆN ÍCH:\n- CỔNG VÂN TAY, KHÔNG CHUNG CHỦ\n- CAMERA 24/24\n- CÓ NƯỚC LỌC UỐNG FREE\n- TOÀ THANG MÁY\n\nNội thất :cơ bản sẽ có kệ bếp,  tủ lạnh 300k, tủ áo 200k\nPhí dịch vụ\n- điện 4k/kwh, nước 120k/người\n- xe máy 150k/ chiếc ( hầm xe, bảo vệ 24/24 )\n- dịch vụ chung 200k một phòng ( rác, wifi, nước uống, bảo trì thiết bị chung ...)\nZa từ  3,5 3,7 3,9 4,2 tùy nội thất và diện tích mỗi phòng khác nhau\nLh: 383 938 893 để biết thêm thông tin và báo giá từng phòng.""}"
p35-l3_20250404-160805,"{""id"": ""p35-l3_20250404-160805"", ""address"": ""Đường Nguyễn Tiểu La, Phường 5, Quận 10, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 6.0, ""describe"": ""Không chung chủ, ra vào vân tay\nHẻm ôtô \nmáy giặt riêng, máy sấy trệt\nĐiện 4k\nNước 150k/người \nPhí dịch vụ 150k/người ( rác, wiffi, vệ sinh khu vực chung, bảo trì thang máy, máy giặt riêng)""}"
p35-l5_20250404-160805,"{""id"": ""p35-l5_20250404-160805"", ""address"": ""Đường Hồ Bá Kiện, Phường 15, Quận 10, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 5.0, ""describe"": ""Hồ Bá Kiện, P15, Q10\nChính sách dịch vụ và quy định của toà nhà :\n+ Điện: 4k\n+ Nước: 100k/ người\n+ phí dv: 200k/phòng\n+ Số người ở: tối đa 3 người\n+ Xe: 100k/xe\n+ Nuôi thú : chỉ mèo, không nuôi chó\n+ Giữ vệ sinh\n\nChính sách cọc và thanh toán tiền nhà\n+ Cọc 1 tháng.""}"
p36-l19_20250404-160805,"{""id"": ""p36-l19_20250404-160805"", ""address"": ""Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh"", ""area"": 35.0, ""price"": 7.5, ""describe"": ""Thuận tiện: Khu vực trung tâm quận Quận 1,Quận 3,Bình Thạnh,Phú Nhuận ,...dễ dàng trong việc di chuyển.\n\n✨✨Tiện Nghi: Đầy đủ nội thất như: máy lạnh,tủ lạnh,nệm,chăn,gối,tủ quần áo,giường... dọn vào là ở ngay.✨✨\n\nDịch vụ:\n✅Camera 24/24,giờ giấc tự do,thoải mái.\n✅Pccc đầy đủ,an toàn cho cư dân.\n✅Không chung chủ,khoá vân tay\n✅Sạch sẽ,thoáng mát,khu dân trí cao.\n-------------------------------------------\nNgoài ra còn nhiều căn hộ khác nữa 1pn,2pn,3pn,stuido,duplex với đa dạng mức giá khác nhau,....để quý khách hàng có thể lựa chọn.\nLiên hệ: để được tư vấn và đi xem nhà MIỄN PHÍ đến khi hài lòng.🆓""}"
p37-l14_20250404-160805,"{""id"": ""p37-l14_20250404-160805"", ""address"": ""Đường Lạc Long Quân, Phường 5, Quận 11, Tp Hồ Chí Minh"", ""area"": 20.0, ""price"": 3.7, ""describe"": ""Đường Lạc Long Quân, thông với Ông Ích Khiêm và Bình Thới\n\nGiờ giấc tự do\nRa vào vân tay\nNhà mới ốp gạch men mát mẻ\n\nLiên hệ ngay\n\n#phongtroquan11\n#phongtrochothue\n#phongtrogiare""}"
